"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.323319304E1,5.463638306E-2,2.233355713E-1,9.816436615E0,9.819128868E0
1.324322404E1,4.685256958E-2,2.189945984E-1,9.824669495E0,9.827221605E0
1.325325504E1,5.209167480E-2,2.174977112E-1,9.816735992E0,9.819283291E0
1.326328604E1,6.511459351E-2,2.252815247E-1,9.800270233E0,9.803075452E0
1.327331704E1,6.631210327E-2,2.269281006E-1,9.809850311E0,9.812698751E0
1.328334704E1,5.598358154E-2,2.201921082E-1,9.813891907E0,9.816521435E0
1.329337904E1,5.164260864E-2,2.297721863E-1,9.821376343E0,9.824199483E0
1.330340904E1,4.984634399E-2,2.215393066E-1,9.803264008E0,9.805893612E0
1.331343904E1,5.044509888E-2,2.140548706E-1,9.808353424E0,9.810818574E0
1.332346904E1,5.613327026E-2,2.200424194E-1,9.817634125E0,9.820260150E0
1.333349904E1,6.945556641E-2,2.254312134E-1,9.817334747E0,9.820168270E0
1.334352904E1,5.239105225E-2,2.314187622E-1,9.801767120E0,9.804638604E0
1.335356004E1,4.730163574E-2,2.254312134E-1,9.814790039E0,9.817492561E0
1.336359104E1,5.927673340E-2,2.189945984E-1,9.812993774E0,9.815616088E0
1.337362104E1,5.119354248E-2,2.194436646E-1,9.813742218E0,9.816328877E0
1.338365104E1,3.906875610E-2,2.213896179E-1,9.807754669E0,9.810330850E0
1.339368104E1,4.445755005E-2,2.222877502E-1,9.808952179E0,9.811571289E0
1.340371204E1,4.894821167E-2,2.134561157E-1,9.826615448E0,9.829055428E0
1.341374404E1,6.556365967E-2,2.239343262E-1,9.848170624E0,9.850934464E0
1.342377404E1,6.301895142E-2,2.281256104E-1,9.826914825E0,9.829764375E0
1.343380504E1,5.882766724E-2,2.324665833E-1,9.801018677E0,9.803951678E0
1.344383504E1,5.613327026E-2,2.219883728E-1,9.785900116E0,9.788578592E0
1.345386604E1,4.879852295E-2,2.290237427E-1,9.800419922E0,9.803217014E0
1.346389704E1,5.269042969E-2,2.204914856E-1,9.791737976E0,9.794361917E0
1.347392704E1,5.463638306E-2,2.312690735E-1,9.835297394E0,9.838167784E0
1.348395604E1,5.912704468E-2,2.267784119E-1,9.864636383E0,9.867419897E0
1.349398704E1,4.894821167E-2,2.089654541E-1,9.867181091E0,9.869514941E0
1.350401704E1,5.792953491E-2,2.143542480E-1,9.815239105E0,9.817750367E0
1.351404804E1,4.415817261E-2,2.100132751E-1,9.770631866E0,9.772988417E0
1.352407904E1,6.242019653E-2,2.296224976E-1,9.794132996E0,9.797023217E0
1.353411104E1,5.493576050E-2,2.317181396E-1,9.842781830E0,9.845662262E0
1.354414204E1,4.700225830E-2,2.239343262E-1,9.826016693E0,9.828680473E0
1.355417304E1,4.340972900E-2,2.378553772E-1,9.819430389E0,9.822406668E0
1.356420404E1,3.562591553E-2,2.210902405E-1,9.826765137E0,9.829316515E0
1.357423504E1,4.685256958E-2,2.309696960E-1,9.852212219E0,9.855030582E0
1.358426504E1,3.427871704E-2,2.164498901E-1,9.822424164E0,9.824868551E0
1.359429604E1,5.269042969E-2,2.083666992E-1,9.803862762E0,9.806218335E0
1.360432704E1,3.682342529E-2,2.095642090E-1,9.811945953E0,9.814252723E0
1.361435704E1,4.805007935E-2,2.086660767E-1,9.820328522E0,9.822662705E0
1.362438804E1,4.879852295E-2,2.183958435E-1,9.815239105E0,9.817789809E0
1.363442004E1,5.538482666E-2,2.284249878E-1,9.828411713E0,9.831221808E0
1.364445004E1,6.676116943E-2,2.285746765E-1,9.816286926E0,9.819174734E0
1.365448104E1,6.706054688E-2,2.128573608E-1,9.826615448E0,9.829149329E0
1.366451204E1,5.822891235E-2,2.305206299E-1,9.835746460E0,9.838619760E0
1.367454304E1,7.200027466E-2,2.180964661E-1,9.809401245E0,9.812089629E0
1.368457504E1,4.939727783E-2,2.248324585E-1,9.806706848E0,9.809408185E0
1.369460704E1,7.484436035E-2,2.393522644E-1,9.867630157E0,9.870816385E0
1.370463904E1,3.966751099E-2,2.368075562E-1,9.860145721E0,9.863068740E0
1.371466904E1,8.113128662E-2,2.198927307E-1,9.797725525E0,9.800528586E0
1.372469904E1,6.691085815E-2,2.222877502E-1,9.830357666E0,9.833098227E0
1.373472904E1,5.508544922E-2,2.019300842E-1,9.818083191E0,9.820314033E0
1.374476004E1,6.227050781E-2,2.071691895E-1,9.837393036E0,9.839771259E0
1.375479004E1,4.730163574E-2,2.152523804E-1,9.914782104E0,9.917231227E0
1.376482104E1,5.269042969E-2,1.787283325E-1,9.711205444E0,9.712992911E0
1.377485904E1,3.951782227E-2,1.969903564E-1,9.519154816E0,9.521274876E0
1.378490704E1,6.227050781E-2,2.309696960E-1,9.745035095E0,9.747970744E0
1.379494904E1,2.454895020E-2,2.441423035E-1,9.995164948E0,9.998176356E0
1.380498404E1,5.269042969E-2,2.520758057E-1,9.925559692E0,9.928899924E0
1.381501504E1,6.032455444E-2,2.438429260E-1,9.898765411E0,9.901952085E0
1.382504604E1,4.266128540E-2,2.204914856E-1,9.802665253E0,9.805237505E0
1.383507804E1,1.107696533E-2,1.933978271E-1,9.778116302E0,9.780034961E0
1.384510904E1,2.709365845E-2,1.763333130E-1,9.733509064E0,9.735143871E0
1.385514004E1,1.691482544E-2,1.872605896E-1,9.733658752E0,9.735474583E0
1.386517204E1,2.709365845E-2,1.996847534E-1,9.829010468E0,9.831075976E0
1.387520304E1,3.562591553E-2,2.179467773E-1,9.952503662E0,9.954953498E0
1.388523504E1,3.457809448E-2,2.347119141E-1,9.832602997E0,9.835464759E0
1.389526604E1,3.802093506E-2,2.309696960E-1,9.687854004E0,9.690681493E0
1.390529704E1,3.577560425E-2,2.237846375E-1,9.770182800E0,9.772810824E0
1.391532904E1,5.673202515E-2,2.109114075E-1,9.861642609E0,9.864060882E0
1.392536004E1,2.619552612E-2,2.139051819E-1,9.842632141E0,9.844991066E0
1.393539104E1,5.089416504E-2,2.186952209E-1,9.816586304E0,9.819153959E0
1.394542304E1,6.301895142E-2,1.929487610E-1,9.833800507E0,9.835895130E0
1.395545404E1,5.179229736E-2,2.001338196E-1,9.830956421E0,9.833129722E0
1.396548579E1,7.185058594E-2,2.076182556E-1,9.793833618E0,9.796297504E0
1.397551679E1,8.232879639E-2,2.139051819E-1,9.735155640E0,9.737853397E0
1.398554779E1,7.304809570E-2,2.216889954E-1,9.820478210E0,9.823251718E0
1.399557979E1,6.795867920E-2,2.293231201E-1,9.905651093E0,9.908538290E0
1.400561079E1,6.242019653E-2,2.142045593E-1,9.867929535E0,9.870451519E0
1.401564279E1,5.688171387E-2,2.038760376E-1,9.744286652E0,9.746585213E0
1.402567379E1,6.032455444E-2,1.950444031E-1,9.719737701E0,9.721881626E0
1.403570479E1,5.284011841E-2,2.098635864E-1,9.836494904E0,9.838875281E0
1.404573679E1,2.709365845E-2,2.194436646E-1,9.889933777E0,9.892405152E0
1.405576779E1,4.700225830E-2,2.131567383E-1,9.837842102E0,9.840263321E0
1.406579879E1,6.002517700E-2,2.188449097E-1,9.764045563E0,9.766682234E0
1.407583079E1,6.197113037E-2,2.260299683E-1,9.802665253E0,9.805466640E0
1.408586179E1,4.909790039E-2,2.288740540E-1,9.833650818E0,9.836436466E0
1.409589379E1,3.278182983E-2,2.239343262E-1,9.801916809E0,9.804529278E0
1.410592479E1,8.382568359E-3,2.124082947E-1,9.795330505E0,9.797636820E0
1.411595579E1,2.035766602E-2,2.137554932E-1,9.851314087E0,9.853653895E0
1.412598779E1,3.353027344E-2,2.094145203E-1,9.852661285E0,9.854943588E0
1.413601879E1,3.712280273E-2,2.163002014E-1,9.805060272E0,9.807516037E0
1.414604979E1,4.460723877E-2,2.095642090E-1,9.765991516E0,9.768341582E0
1.415608179E1,3.847000122E-2,2.160008240E-1,9.792935486E0,9.795392883E0
1.416611279E1,2.649490356E-2,2.203417969E-1,9.849817200E0,9.852317055E0
1.417614479E1,3.607498169E-2,2.212399292E-1,9.847571869E0,9.850122853E0
1.418617579E1,4.505630493E-2,2.183958435E-1,9.811347198E0,9.813881019E0
1.419620679E1,3.757186890E-2,2.137554932E-1,9.790540466E0,9.792945710E0
1.420623879E1,3.248245239E-2,2.011816406E-1,9.752070465E0,9.754199481E0
1.421626979E1,4.999603271E-2,2.025288391E-1,9.667795715E0,9.670046097E0
1.422630079E1,7.020401001E-2,2.165995789E-1,9.882748718E0,9.885371324E0
1.423633279E1,7.020401001E-2,2.191442871E-1,9.957144012E0,9.959802694E0
1.424636379E1,6.840774536E-2,2.207908630E-1,9.820927277E0,9.823647021E0
1.425639579E1,6.915618896E-2,2.167492676E-1,9.769733734E0,9.772382517E0
1.426642679E1,5.149291992E-2,2.215393066E-1,9.843829651E0,9.846456895E0
1.427645779E1,5.194198608E-2,2.171983337E-1,9.874066772E0,9.876591908E0
1.428648979E1,6.885681152E-2,2.112107849E-1,9.839488678E0,9.841996175E0
1.429652079E1,5.807922363E-2,2.101629639E-1,9.766889648E0,9.769323163E0
1.430655179E1,4.625381470E-2,2.100132751E-1,9.776320038E0,9.778684905E0
1.431658379E1,5.912704468E-2,2.136058044E-1,9.850565643E0,9.853058761E0
1.432661479E1,5.343887329E-2,2.064207458E-1,9.809700623E0,9.812017710E0
1.433664679E1,5.658233643E-2,2.152523804E-1,9.764344940E0,9.766881143E0
1.434667779E1,5.179229736E-2,2.234852600E-1,9.825717316E0,9.828395030E0
1.435670879E1,3.308120728E-2,2.191442871E-1,9.873318329E0,9.875805456E0
1.436674079E1,1.960922241E-2,2.291734314E-1,9.791737976E0,9.794439115E0
1.437677179E1,3.173400879E-2,2.055226135E-1,9.785750427E0,9.787959850E0
1.438680379E1,1.841171265E-2,2.037263489E-1,9.818232880E0,9.820363552E0
1.439683479E1,3.412902832E-2,2.149530029E-1,9.835896149E0,9.838303849E0
1.440686579E1,3.233276367E-2,2.201921082E-1,9.801916809E0,9.804443029E0
1.441689779E1,2.784210205E-2,2.177970886E-1,9.795779572E0,9.798240055E0
1.442692879E1,3.158432007E-2,2.110610962E-1,9.801318054E0,9.803641158E0
1.443695979E1,3.397933960E-2,2.278262329E-1,9.858050079E0,9.860740883E0
1.444699179E1,4.026626587E-2,2.131567383E-1,9.823921051E0,9.826315789E0
1.445702279E1,3.921844482E-2,2.112107849E-1,9.772428131E0,9.774788983E0
1.446705479E1,4.086502075E-2,2.233355713E-1,9.809700623E0,9.812327707E0
1.447708579E1,4.191284180E-2,2.098635864E-1,9.843829651E0,9.846155677E0
1.448711679E1,5.134323120E-2,2.052232361E-1,9.829160156E0,9.831436420E0
1.449714879E1,5.209167480E-2,2.101629639E-1,9.789193268E0,9.791587555E0
1.450717979E1,5.553451538E-2,2.101629639E-1,9.804461517E0,9.806870969E0
1.451721079E1,3.921844482E-2,2.284249878E-1,9.849368134E0,9.852094635E0
1.452724279E1,4.550537109E-2,2.291734314E-1,9.885443115E0,9.888203921E0
1.453727379E1,4.415817261E-2,2.116598511E-1,9.820777588E0,9.823157449E0
1.454730579E1,5.224136353E-2,2.049238586E-1,9.782157898E0,9.784443576E0
1.455733679E1,4.819976807E-2,2.038760376E-1,9.810898132E0,9.813134607E0
1.456736779E1,5.029541016E-2,2.171983337E-1,9.817933502E0,9.820464500E0
1.457739979E1,6.496490479E-2,2.160008240E-1,9.795779572E0,9.798376101E0
1.458743079E1,6.152206421E-2,2.131567383E-1,9.777517548E0,9.780034261E0
1.459746179E1,5.748046875E-2,2.131567383E-1,9.809850311E0,9.812334224E0
1.460749379E1,4.595443726E-2,2.185455322E-1,9.828112335E0,9.830649319E0
1.461752479E1,4.251159668E-2,2.139051819E-1,9.825867004E0,9.828286985E0
1.462755679E1,4.086502075E-2,2.092648315E-1,9.782307587E0,9.784630981E0
1.463758779E1,6.301895142E-2,2.140548706E-1,9.817484436E0,9.820019935E0
1.464761879E1,5.852828979E-2,2.188449097E-1,9.882000275E0,9.884596506E0
1.465765079E1,3.547622681E-2,2.227368164E-1,9.851763153E0,9.854344599E0
1.466768179E1,4.760101318E-2,2.071691895E-1,9.775122528E0,9.777433476E0
1.467771379E1,4.805007935E-2,2.192939758E-1,9.770931244E0,9.773509914E0
1.468774479E1,3.682342529E-2,2.231858826E-1,9.824220428E0,9.826824255E0
1.469777579E1,3.592529297E-2,2.245330811E-1,9.829160156E0,9.831790026E0
1.470780779E1,3.592529297E-2,2.350112915E-1,9.809251556E0,9.812132135E0
1.471783879E1,4.236190796E-2,2.243833923E-1,9.787846069E0,9.790509339E0
1.472786979E1,3.951782227E-2,2.270777893E-1,9.819580078E0,9.822284810E0
1.473790179E1,3.921844482E-2,2.088157654E-1,9.834548950E0,9.836843760E0
1.474793279E1,3.637435913E-2,2.005828857E-1,9.803713074E0,9.805832276E0
1.475796479E1,3.637435913E-2,1.908531189E-1,9.804910583E0,9.806835349E0
1.476799579E1,3.697311401E-2,2.026785278E-1,9.834249573E0,9.836407386E0
1.477802679E1,3.727249146E-2,2.185455322E-1,9.847272491E0,9.849767861E0
1.478805879E1,4.864883423E-2,2.279759216E-1,9.809401245E0,9.812170632E0
1.479808979E1,5.104385376E-2,2.266287231E-1,9.799821167E0,9.802574201E0
1.480812179E1,4.460723877E-2,2.204914856E-1,9.813293152E0,9.815871270E0
1.481815279E1,4.475692749E-2,2.083666992E-1,9.821226654E0,9.823538713E0
1.482818379E1,4.640350342E-2,2.088157654E-1,9.810598755E0,9.812930512E0
1.483821579E1,4.580474854E-2,2.058219910E-1,9.786199493E0,9.788470835E0
1.484824679E1,5.807922363E-2,2.004331970E-1,9.795180817E0,9.797403426E0
1.485827779E1,4.879852295E-2,2.064207458E-1,9.842482452E0,9.844767729E0
1.486830979E1,5.104385376E-2,2.288740540E-1,9.838141479E0,9.840935757E0
1.487834079E1,5.568420410E-2,2.269281006E-1,9.837542725E0,9.840317269E0
1.488837279E1,6.092330933E-2,2.248324585E-1,9.813442841E0,9.816207092E0
1.489840379E1,5.313949585E-2,2.284249878E-1,9.823471985E0,9.826271094E0
1.490843479E1,4.999603271E-2,2.179467773E-1,9.809401245E0,9.811949510E0
1.491846679E1,6.331832886E-2,2.040257263E-1,9.815239105E0,9.817563567E0
1.492849779E1,4.340972900E-2,2.125579834E-1,9.828561401E0,9.830955423E0
1.493852979E1,4.879852295E-2,2.119592285E-1,9.845925293E0,9.848327416E0
1.494856079E1,5.598358154E-2,2.180964661E-1,9.820478210E0,9.823059224E0
1.495859179E1,6.062393188E-2,2.088157654E-1,9.784702606E0,9.787118288E0
1.496862396E1,5.613327026E-2,2.204914856E-1,9.793234863E0,9.795877527E0
1.497865496E1,5.538482666E-2,2.180964661E-1,9.829609222E0,9.832184448E0
1.498868596E1,5.089416504E-2,2.203417969E-1,9.843380585E0,9.845977964E0
1.499871796E1,5.583389282E-2,2.167492676E-1,9.852960663E0,9.855502600E0
1.500874896E1,5.478607178E-2,2.230361938E-1,9.814041595E0,9.816728533E0
1.501878096E1,5.583389282E-2,2.219883728E-1,9.801467743E0,9.804140257E0
1.502881196E1,2.350112915E-2,2.023791504E-1,9.799072723E0,9.801190533E0
1.503884296E1,3.293151855E-2,2.140548706E-1,9.804162140E0,9.806553892E0
1.504887496E1,3.592529297E-2,2.154020691E-1,9.833650818E0,9.836075289E0
1.505890596E1,2.993774414E-2,2.204914856E-1,9.808652802E0,9.811176410E0
1.506893696E1,3.667373657E-2,2.176473999E-1,9.822424164E0,9.824903654E0
1.507896896E1,3.502716064E-2,2.143542480E-1,9.829908600E0,9.832307854E0
1.508899996E1,4.894821167E-2,2.278262329E-1,9.805958405E0,9.808726775E0
1.509903196E1,5.044509888E-2,2.212399292E-1,9.813442841E0,9.816066025E0
1.510906296E1,3.248245239E-2,2.149530029E-1,9.844428406E0,9.846828451E0
1.511909396E1,5.209167480E-2,2.207908630E-1,9.850266266E0,9.852878141E0
1.512912596E1,5.927673340E-2,2.061213684E-1,9.796378326E0,9.798725839E0
1.513915696E1,5.104385376E-2,2.064207458E-1,9.766889648E0,9.769204082E0
1.514918896E1,3.338058472E-2,2.089654541E-1,9.809251556E0,9.811533872E0
1.515921996E1,5.568420410E-2,2.053729248E-1,9.836195526E0,9.838496897E0
1.516925096E1,4.101470947E-2,2.143542480E-1,9.841135254E0,9.843554898E0
1.517928296E1,4.745132446E-2,2.291734314E-1,9.807305603E0,9.810097618E0
1.518931396E1,5.343887329E-2,2.234852600E-1,9.811646576E0,9.814336957E0
1.519934496E1,3.367996216E-2,2.195933533E-1,9.803713074E0,9.806229939E0
1.520937696E1,4.326004028E-2,2.243833923E-1,9.799821167E0,9.802485105E0
1.521940796E1,5.583389282E-2,2.106120300E-1,9.801916809E0,9.804338223E0
1.522943996E1,6.436614990E-2,2.041754150E-1,9.816885681E0,9.819219678E0
1.523947096E1,4.071533203E-2,2.121089172E-1,9.815538483E0,9.817914424E0
1.524950196E1,6.077362061E-2,2.097138977E-1,9.825867004E0,9.828292616E0
1.525953396E1,5.433700562E-2,2.020797729E-1,9.817185059E0,9.819415014E0
1.526956496E1,4.490661621E-2,2.127076721E-1,9.827513580E0,9.829917819E0
1.527959696E1,4.924758911E-2,2.037263489E-1,9.742340698E0,9.744595016E0
1.528962796E1,6.092330933E-2,2.142045593E-1,9.871372375E0,9.873884130E0
1.529965896E1,5.179229736E-2,2.182461548E-1,9.875114594E0,9.877661771E0
1.530969096E1,4.775070190E-2,2.392025757E-1,9.808353424E0,9.811385982E0
1.531972196E1,6.586303711E-2,2.311193848E-1,9.784702606E0,9.787653406E0
1.532975296E1,3.353027344E-2,2.281256104E-1,9.778864746E0,9.781582760E0
1.533978496E1,2.784210205E-2,2.311193848E-1,9.812245331E0,9.815006357E0
1.534981596E1,4.595443726E-2,2.186952209E-1,9.858199768E0,9.860732330E0
1.535984796E1,3.697311401E-2,1.995350647E-1,9.817933502E0,9.820030525E0
1.536987896E1,5.493576050E-2,2.110610962E-1,9.753267975E0,9.755706069E0
1.537990996E1,-9.190887451E-2,2.204914856E-1,9.856852570E0,9.859746767E0
1.538994196E1,2.466870117E-1,1.938468933E-1,9.918973389E0,9.923933907E0
1.539997296E1,-1.766326904E-2,2.472857666E-1,9.760752411E0,9.763900341E0
1.541000396E1,6.870712280E-2,2.212399292E-1,9.859996033E0,9.862717148E0
1.542003596E1,-1.002914429E-2,2.278262329E-1,9.763147430E0,9.765810418E0
1.543006696E1,8.277786255E-2,2.236349487E-1,9.810000000E0,9.812897878E0
1.544009896E1,4.191284180E-2,2.125579834E-1,9.829908600E0,9.832295798E0
